projectID,Region,Country,IncomeGroup,IDA Status,Financial closure year,Financial closure Month,Project name,RelatedNames,Type of PPI,Subtype of PPI,Project status,Primary sector,Secondary sector,Subsector,Segment,Location,ContractPeriod,TerminationYear,PubliclyTraded,StockExchange,MultipleSystems,NumberOfSystems,CaptiveFacility,SharePercent,GovtGrantingContract,TypeOfGovtSupport,InvestmentYear,PercentPrivate,GovtPaymentCommitments,PhysicalAssets,TotalInvestment,GovCashAssist,dateStatusUpdated,CapacityType,Capacity,CapacityYear,Technology,ContractHistory,RelatedProjects,BidCriteria,AwardMethod,NumberOfBids,NumberRenewalBids,Sponsors,MultiLateralSupport,Revenue Source,RenewalBidCriteria,RenewalAwardMethod,DevelopmentStage,CommissioningDate,ProjectGrid,CarbonCredits,FundingYear,PrivateFunding,PublicFunding,GovtFunding,BankLocalFunding,DonorFunding,DebtEquityGrantRatio
6701,Europe and Central Asia,Romania,Upper middle income,Non-IDA,2012,September,Verbund Casimcea 1 & 2 Wind Farm,JI0579,Greenfield project,"Build, own, and operate",Construction,Energy,N/A,Electricity,Electricity generation,Tulcea district; Casimcea,20,2032,No,N/A,No,,No,,Federal,,2012,100,0,332.5,332.5,,,MW,200,2012,"Wind, Onshore",,,Not Available,,,,Verbund (63% / Austria),,Sales to wholesale market,Not Applicable,Not Applicable,Financial Closure,2012,Romanian National Grid,Yes,,,,,,,
4855,Europe and Central Asia,Russian Federation,Upper middle income,Non-IDA,2007,May,Taimyrenergo OAO,,Divestiture,Full,Operational,Energy,N/A,Electricity,Electricity generation,Krasnoyarsk region,,,No,N/A,No,2,No,,Federal,,2007,100,271,0,271,,,MW,1041,2007,"Hydro, Large (>50MW)",,,Highest price paid to government,Competitive bidding,4,,Norilsk Nickel (100% / Russian Federation),,Purchase agreements or transmission fees with private entity(ies),,,Financial Closure,,,No,,,,,,,
7346,Europe and Central Asia,Russian Federation,Upper middle income,Non-IDA,2012,October,AltEnergo Belgorod Biogas Plant 1,,Greenfield project,"Build, own, and operate",Operational,Energy,N/A,Electricity,Electricity generation,"Belgorod Region, Russia",,,No,N/A,No,,Yes,,Federal,,2012,100,Not Available,13,13,Not Available,10/1/12,MW,2.4,2012,Biogas,,,Not Applicable,,,,AltEnergo (100% / Russian Federation),,Payments to partially cover operational and maintenance cost,Not Applicable,Not Applicable,Financial Closure,2012,Russia,No,,,,,,,
7390,Europe and Central Asia,Serbia,Upper middle income,Non-IDA,2012,September,Mirotin Vrbas Biogas Plant,,Greenfield project,"Build, own, and operate",Construction,Energy,N/A,Electricity,Electricity generation,Vrbas Municipality,,,No,N/A,No,,No,,Federal,,2012,100,Not Available,7.2,7.2,Not Available,,MW,1,2012,Biogas,,,Not Applicable,,,,Sava Kovacevic (100% / Serbia),,PPA/WPA payments,Not Applicable,Not Applicable,Financial Closure,2012,Serbia,No,,,,,,,
7389,Europe and Central Asia,Serbia,Upper middle income,Non-IDA,2012,September,W&W Crkvina & Recica SHPPs,,Greenfield project,"Build, own, and operate",Construction,Energy,N/A,Electricity,Electricity generation,"Nova Varos, Bistrica River",,,No,N/A,Yes,2,No,,Federal,,2012,100,Not Available,4.2,4.2,Not Available,,MW,2.2,2012,"Hydro, Small (<50MW)",,,Not Applicable,,,,W&W Energy (100% / Serbia),,PPA/WPA payments,Not Applicable,Not Applicable,Financial Closure,2013,Serbia,No,2012,3.3,,,,,80/20
6540,Europe and Central Asia,Tajikistan,Low income,IDA,2006,June,Sangtuda 1 Hydropower Plant,,Greenfield project,"Build, operate, and transfer",Operational,Energy,N/A,Electricity,Electricity generation,"Vakhsh River, Danghara District, Khatlon Province",,,No,N/A,No,,No,,Federal,,2006,84,Not Available,720,720,Not Available,,MW,670,2006,"Hydro, Large (>50MW)",,,Not Applicable,Direct negotiation,,,Inter RAO UES (.. / Russian Federation),,Purchase agreements or transmission fees with public entity(ies),,,Financial Closure,2009,Tajikistan,No,,,,,,,
6539,Europe and Central Asia,Tajikistan,Low income,IDA,2008,January,Sangtuda 2 Hydropower Plant,,Greenfield project,"Build, operate, and transfer",Construction,Energy,N/A,Electricity,Electricity generation,"Vakhsh river, Khatlon region, 160km South of Dushanbe",12,2027,No,N/A,No,,No,,Federal,,2008,100,Not Available,220,220,Not Available,,MW,220,2008,"Hydro, Large (>50MW)",,,Not Applicable,Direct negotiation,,,"Sangob (.. / Iran, Islamic Rep.)",,Purchase agreements or transmission fees with public entity(ies),,,Financial Closure,2011,,No,,,,,,,
582,Europe and Central Asia,Turkey,Upper middle income,Non-IDA,1990,October,Kepez Elektrik TA.S.,Karacaoren II Hydro Power Plant,Greenfield project,"Build, own, and operate",Concluded,Energy,N/A,Electricity,Electricity generation,Antalya,,,No,N/A,No,,No,,..,,1990,100,0,68,68,,9/1/11,MW,47,1990,"Hydro, Small (<50MW)",,,Not Applicable,,,,Kepez Elektrik TA.S. (.. / ..),IFC (Loan / $25 Million / 1991),,,,Financial Closure,,,No,,,,,,,
185,Europe and Central Asia,Turkey,Upper middle income,Non-IDA,1995,November,Birecik Power Plant,,Greenfield project,"Build, operate, and transfer",Operational,Energy,N/A,Electricity,Electricity generation,"Birecik, on the Firat River, E Turkey, near the Syrian Border, Tigris-Euphrates River Basin",21,2016,No,N/A,No,,No,,..,,1995,70,0,1590,1590,,,MW,672,1995,"Hydro, Large (>50MW)",,,Not Applicable,,,,"Philip Holzmann (17% / ..), Alcatel (.. / France), Gama Endustri Tesisleri Imalat ve Montaj A.S. (18% / ..)",,,,,Financial Closure,,,,,,,,,,
2739,Europe and Central Asia,Turkey,Upper middle income,Non-IDA,1998,December,Alacati Wind Power Plant (ARES),Alacati Ruzgar Enerjisi Santrali,Greenfield project,"Build, operate, and transfer",Operational,Energy,N/A,Electricity,Electricity generation,Izmir,20,,No,N/A,No,,No,,Federal,,1998,100,0,0,0,,,MW,7.2,1998,"Wind, Onshore",,,Not Applicable,,,,Gucbirligi Holding Inc (.. / ..),,PPA/WPA payments,Not Applicable,Not Applicable,Financial Closure,,,No,,,,,,,
4346,Europe and Central Asia,Turkey,Upper middle income,Non-IDA,2006,December,Akocak Hydropower Plant,,Greenfield project,"Build, operate, and transfer",Operational,Energy,N/A,Electricity,Electricity generation,Trabzon,49,2059,No,N/A,No,1,No,,Federal,,2006,100,0.7,124,124.7,,7/1/10,MW,81,2006,"Hydro, Large (>50MW)",,,Highest price paid to government,Competitive bidding,3,,Akkok Group (100% / Turkey),,Sales to wholesale market,Not Applicable,Not Applicable,Financial Closure,2010,,No,,,,,,,
4345,Europe and Central Asia,Turkey,Upper middle income,Non-IDA,2006,July,Uluabat Hydropower Plant,,Greenfield project,Merchant,Construction,Energy,N/A,Electricity,Electricity generation,"Susurluk Basin in Marmara Region, Turkey",40,2045,No,N/A,No,1,No,,Federal,,2006,100,26,130,156,,,MW,95,2006,"Hydro, Large (>50MW)",,,Highest price paid to government,Competitive bidding,,,Akkok Group (100% / Turkey),,Sales to wholesale market,,,Financial Closure,,,,,,,,,,
5417,Europe and Central Asia,Turkey,Upper middle income,Non-IDA,2008,September,Aliaga Wind Energy Power Plant,Bergama Wind Farm Project,Greenfield project,Merchant,Construction,Energy,N/A,Electricity,Electricity generation,"near Bergama, Izmir province",Not Applicable,Not Applicable,No,N/A,No,,No,,Federal,,2008,100,0,162,162,,,MW,90,2008,"Wind, Onshore",,,Not Applicable,,Not Applicable,Not Applicable,Bilgin Enerji (100% / Turkey),,Sales to wholesale market,Not Applicable,Not Applicable,Financial Closure,,,No,2008,161.7,,,,,
5234,Europe and Central Asia,Turkey,Upper middle income,Non-IDA,2008,September,Ankara Dogal Elektrik Uretim ve Ticaret A.S.,ADUAS,Concession,"Build, rehabilitate, operate, and transfer",Operational,Energy,N/A,Electricity,Electricity generation,"Van, Denizli, Tokat, Ekisehir, Kars, Rize, Erzurum, Tunceli and Erzincan provinces",30,2040,No,N/A,No,,No,,Federal,,2008,100,510,150,660,Not Available,,MW,141,2008,"Hydro, Large (>50MW)",,,Highest price paid to government,Competitive bidding,26,Not Applicable,Zorlu Holding AS (100% / Turkey),,Purchase agreements or transmission fees with private entity(ies),,,Financial Closure,,,,,,,,,,
5232,Europe and Central Asia,Turkey,Upper middle income,Non-IDA,2008,January,Aydin-Germencik Geothermal Plant,,Greenfield project,Merchant,Operational,Energy,N/A,Electricity,Electricity generation,Aydin province,Not Applicable,Not Applicable,No,N/A,No,,No,,Federal,,2008,100,Not Available,125,125,Not Available,,MW,47.4,2008,Geothermal,,,Not Applicable,,,,Guris Group (100% / Turkey),,Sales to wholesale market,,Not Available,Financial Closure,,,,,,,,,,
5101,Europe and Central Asia,Turkey,Upper middle income,Non-IDA,2008,January,Catalca Wind Farm,,Greenfield project,"Build, own, and operate",Operational,Energy,N/A,Electricity,Electricity generation,in Catalca near Istanbul,10,2018,No,N/A,No,,No,,..,,2008,100,Not Available,100,100,Not Available,,MW,60,2008,"Wind, Onshore",,,Not Available,,Not Available,,Sanko Holding (100% / Turkey),,Purchase agreements or transmission fees with public entity(ies),,,Financial Closure,,,,,,,,,,
5095,Europe and Central Asia,Turkey,Upper middle income,Non-IDA,2008,June,Dares Dat?a Wind Farm,,Greenfield project,"Build, own, and operate",Operational,Energy,N/A,Electricity,Electricity generation,"Mugla Province, Dat?a District",Not Applicable,Not Applicable,No,N/A,No,1,No,,..,,2008,100,Not Applicable,65,65,Not Available,,MW,30,2008,"Wind, Onshore",,,Not Applicable,,Not Applicable,,Demirer Holding (100% / Turkey),,Sales to wholesale market,,,Financial Closure,,,,,,,,,,
5099,Europe and Central Asia,Turkey,Upper middle income,Non-IDA,2008,April,Erzurum and Nevsehir Hydroelectric Plants Project,,Greenfield project,Merchant,Construction,Energy,N/A,Electricity,Electricity generation,the cities of Erzurum and Nevsehir,35,2041,No,N/A,No,,No,,..,,2008,100,Not Available,230,230,Not Available,4/1/10,MW,150,2008,"Hydro, Large (>50MW)",,,Not Applicable,Competitive negotiation,Not Applicable,,Soyak Holding (100% / Turkey),,Sales to wholesale market,,,Financial Closure,,,,,,,,,,
5419,Europe and Central Asia,Turkey,Upper middle income,Non-IDA,2008,June,Mazi-3 Wind Energy Power Plant,,Greenfield project,Merchant,Operational,Energy,N/A,Electricity,Electricity generation,"Cesme peninsula, Izmir province",Not Applicable,Not Applicable,No,N/A,No,,No,,Federal,,2008,100,0,40.5,40.5,,,MW,23,2008,"Wind, Onshore",,,Not Applicable,,Not Applicable,Not Applicable,Bilgin Enerji (100% / Turkey),,Sales to wholesale market,Not Applicable,Not Applicable,Financial Closure,,,No,,,,,,,
5410,Europe and Central Asia,Turkey,Upper middle income,Non-IDA,2009,March,AkfenHES - 11 hydro power plants,,Greenfield project,Merchant,Construction,Energy,N/A,Electricity,Electricity generation,,Not Available,Not Available,No,N/A,No,,No,,Federal,,2009,100,0,309,309,,,MW,135,2009,"Hydro, Large (>50MW)",,,Not Applicable,,Not Applicable,Not Applicable,Akfen Holding (100% / Turkey),,Sales to wholesale market,Not Applicable,Not Applicable,Financial Closure,,,,,,,,,,
5411,Europe and Central Asia,Turkey,Upper middle income,Non-IDA,2009,September,Alkumru Hydroelectric Project,,Greenfield project,Merchant,Construction,Energy,N/A,Electricity,Electricity generation,"Botan River, Siirt, Southeastern Anatolia province",49,2059,No,N/A,No,,No,,Federal,,2009,100,0,466,466,,,MW,267,2009,"Hydro, Large (>50MW)",,,Not Applicable,,Not Applicable,Not Applicable,Limak Holding (100% / Turkey),,Sales to wholesale market,Not Applicable,Not Applicable,Financial Closure,,,,,,,,,,
5412,Europe and Central Asia,Turkey,Upper middle income,Non-IDA,2009,June,As Makinsan Bandirma Wind Power Plant Project,,Greenfield project,"Build, own, and operate",Construction,Energy,N/A,Electricity,Electricity generation,"Bandirma, Balikesir province",Not Applicable,Not Applicable,No,N/A,No,,No,,Federal,,2009,100,0,50,50,,,MW,25,2009,"Wind, Onshore",,,Not Applicable,,Not Applicable,Not Applicable,As Makinsan Temiz Enerji Elektrik Uretim San Ve Tic AS (100% / Turkey),,Not Available,Not Applicable,Not Applicable,Financial Closure,,,,,,,,,,
7412,Europe and Central Asia,Turkey,Upper middle income,Non-IDA,2009,January,Ayen Akbuk Wind Farm,,Greenfield project,"Build, own, and operate",Operational,Energy,N/A,Electricity,Electricity generation,"Didim District, Aydin Province",49,,No,N/A,No,,No,,Federal,,2009,100,Not Available,56.7,56.7,Not Available,,MW,31.5,2009,"Wind, Onshore",,,Not Applicable,,,,Aydiner Insaat (100% / Turkey),,PPA/WPA payments,Not Applicable,Not Applicable,Financial Closure,2009,Turkey,No,,,,,,,
5413,Europe and Central Asia,Turkey,Upper middle income,Non-IDA,2009,August,Ayyildiz Wind Farm,,Greenfield project,"Build, own, and operate",Operational,Energy,N/A,Electricity,Electricity generation,"near Bandirma, western Turkey",Not Applicable,Not Applicable,No,N/A,No,,No,,Federal,,2009,100,0,32,32,Not Available,,MW,15,2009,"Wind, Onshore",,,Not Applicable,,Not Applicable,Not Applicable,Akkok Group (100% / Turkey),,Purchase agreements or transmission fees with public and private entities,,,Financial Closure,,,,,,,,,,
5414,Europe and Central Asia,Turkey,Upper middle income,Non-IDA,2009,October,Bagistas II Hydroelectric Project,,Greenfield project,Merchant,Construction,Energy,N/A,Electricity,Electricity generation,Erzincan province,Not Available,Not Available,No,N/A,No,,No,,Federal,,2009,100,0,72,72,,,MW,50,2009,"Hydro, Large (>50MW)",,,Not Applicable,,Not Applicable,Not Applicable,Unit International (100% / ..),,Sales to wholesale market,Not Applicable,Not Applicable,Financial Closure,,,,,,,,,,
5416,Europe and Central Asia,Turkey,Upper middle income,Non-IDA,2009,February,Belen Wind Power Project,,Greenfield project,"Build, own, and operate",Construction,Energy,N/A,Electricity,Electricity generation,"near Belen, Hatay province",Not Applicable,Not Applicable,No,N/A,No,,No,,Federal,,2009,100,0,71,71,,,MW,30,2009,"Wind, Onshore",,,Not Applicable,,Not Applicable,Not Applicable,Guris Group (100% / Turkey),,Purchase agreements or transmission fees with public and private entities,Not Applicable,Not Applicable,Financial Closure,2009,Turkey,No,,,,,,,
5418,Europe and Central Asia,Turkey,Upper middle income,Non-IDA,2009,September,Essentium Hydroelectric Plants,,Greenfield project,"Build, own, and operate",Construction,Energy,N/A,Electricity,Electricity generation,"Giresun, Ardahan, D?zce and Kayseri",Not Available,Not Available,No,N/A,No,,No,,Federal,,2009,100,0,78,78,,,MW,45,2009,"Hydro, Small (<50MW)",,,Not Applicable,,Not Applicable,Not Applicable,Essentium Group (100% / Spain),,Purchase agreements or transmission fees with public entity(ies),Not Applicable,Not Applicable,Financial Closure,,,,,,,,,,
5421,Europe and Central Asia,Turkey,Upper middle income,Non-IDA,2009,December,Niksar Hydropower Plant,,Greenfield project,"Build, own, and operate",Construction,Energy,N/A,Electricity,Electricity generation,"Kelkit district, Tokat province",Not Applicable,Not Applicable,No,N/A,No,,No,,Federal,,2009,100,0,170,170,,,MW,40,2009,"Hydro, Small (<50MW)",,,Not Applicable,Unsolicited proposals,Not Applicable,Not Applicable,"AES Corporation (.. / United States), IC Holding (.. / Turkey)",,PPA/WPA payments,Not Applicable,Not Applicable,Financial Closure,,,No,2009,93,,,,,55/45
5422,Europe and Central Asia,Turkey,Upper middle income,Non-IDA,2009,May,Osmaniye Wind Power Plant,,Greenfield project,"Build, own, and operate",Construction,Energy,N/A,Electricity,Electricity generation,Osmaniye,30,2039,No,N/A,No,,No,,Federal,,2009,100,0,306,306,,,MW,135,2009,"Wind, Onshore",,,Not Applicable,,Not Applicable,Not Applicable,The Zorlu Group (100% / Turkey),"EIB (Loan / $42 Million / 2009), IFC (Loan / $77 Million / 2009), EBRD (Loan / $63 Million / 2009)",Not Available,Not Applicable,Not Applicable,Financial Closure,,,,,,,,,,
5427,Europe and Central Asia,Turkey,Upper middle income,Non-IDA,2009,November,Resadiye-3 Hydroelectric Power Plant,,Greenfield project,"Build, own, and operate",Operational,Energy,N/A,Electricity,Electricity generation,"Kelkit river, Tokat province",49,2058,No,N/A,No,,No,,Federal,,2009,100,0,57.3,57.3,0,,MW,23,2009,"Hydro, Small (<50MW)",,,Not Applicable,,Not Applicable,Not Applicable,"Turkon Holding (50% / Turkey), MNG Holding (50% / Turkey)",,Sales to wholesale market,Not Applicable,Not Applicable,Financial Closure,,,No,,,,,,,
5425,Europe and Central Asia,Turkey,Upper middle income,Non-IDA,2009,August,Soma Wind Energy Power Plant,,Greenfield project,Merchant,Construction,Energy,N/A,Electricity,Electricity generation,"Soma, Manisa province",Not Applicable,Not Applicable,No,N/A,No,,No,,Federal,,2009,100,0,159,159,,,MW,90,2009,"Wind, Onshore",,,Not Applicable,,Not Applicable,Not Applicable,Bilgin Enerji (100% / Turkey),,Sales to wholesale market,Not Applicable,Not Applicable,Financial Closure,,,,,,,,,,
6781,Europe and Central Asia,Turkey,Upper middle income,Non-IDA,2010,June,Akenerji Feke I hpp,,Greenfield project,"Build, operate, and transfer",Construction,Energy,N/A,Electricity,Electricity generation,Goksu River; Adana province,49,2050,No,N/A,No,,No,,Federal,Variable government payments,2010,100,0,63.4,63.4,,,MW,30,2010,"Hydro, Small (<50MW)",,,Not Available,Competitive bidding,,,"Akkok Group (38% / Turkey), CEZ Group (38% / Czech Republic)",IFC (Loan / $14 Million / 2010),Sales to wholesale market,Not Applicable,Not Applicable,Financial Closure,2011,Turkish National Grid,No,,,,,,,
6788,Europe and Central Asia,Turkey,Upper middle income,Non-IDA,2010,June,Akenerji Himmetli hpp,Yamanli III,Greenfield project,"Build, operate, and transfer",Construction,Energy,N/A,Electricity,Electricity generation,Goksu River; Adana Province,49,2060,No,N/A,No,,No,,Federal,Variable government payments,2010,100,0,57,57,,,MW,27,2010,"Hydro, Small (<50MW)",,,Not Available,Competitive bidding,,,"Akkok Group (38% / Turkey), CEZ Group (38% / Czech Republic)",IFC (Loan / $13 Million / 2010),Sales to wholesale market,Not Applicable,Not Applicable,Financial Closure,2012,Turkish National Grid,No,,,,,,,
6768,Europe and Central Asia,Turkey,Upper middle income,Non-IDA,2010,May,Akfen Dogancay hpp,,Greenfield project,"Build, operate, and transfer",Construction,Energy,N/A,Electricity,Electricity generation,not available,,,No,N/A,No,,No,,Federal,Variable government payments,2010,100,0,183,183,,,MW,30.6,2010,"Hydro, Small (<50MW)",,,Not Available,Competitive bidding,,,Akfen Holding (.. / Turkey),,Sales to wholesale market,Not Applicable,Not Applicable,Financial Closure,2012,Turkish National Grid,No,,,,,,,
7410,Europe and Central Asia,Turkey,Upper middle income,Non-IDA,2010,August,Ayen Buyukduz HPP,,Greenfield project,"Build, operate, and transfer",Operational,Energy,N/A,Electricity,Electricity generation,"Trabzon, Northeastern Turkey",49,2061,No,N/A,No,,No,,Federal,Variable government payments,2010,100,Not Available,119,119,Not Available,,MW,70,2010,"Hydro, Large (>50MW)",,,Not Applicable,,,,Aydiner Insaat (100% / Turkey),,Sales to wholesale market,Not Applicable,Not Applicable,Financial Closure,2012,Turkey,No,,,,,,,
5865,Europe and Central Asia,Turkey,Upper middle income,Non-IDA,2010,December,Bagistas Hydro Power Plant,,Concession,"Build, rehabilitate, operate, and transfer",Construction,Energy,N/A,Electricity,Electricity generation,"Bagistas, east of the country",49,2059,No,N/A,No,,No,,Federal,,2010,100,Not Available,338,338,Not Available,,MW,140,2010,"Hydro, Large (>50MW)",,,Not Applicable,,Not Applicable,,IC Holding (100% / Turkey),,Sales to wholesale market,,,Financial Closure,,,,,,,,,,
5824,Europe and Central Asia,Turkey,Upper middle income,Non-IDA,2010,January,Boyabat Hydroelectric Power,,Greenfield project,Merchant,Construction,Energy,N/A,Electricity,Electricity generation,Sinop's Duragan Province,12,,No,N/A,No,,No,,Federal,Not Applicable,2010,100,Not Available,1214,1214,Not Available,,MW,510,2010,"Hydro, Large (>50MW)",,,Not Applicable,Competitive bidding,,,"Dogus Holding (33% / Turkey), Dogan Group (33% / Turkey), UNIT Investments SA, SPF (34% / Netherlands)",,Sales to wholesale market,Not Applicable,Not Applicable,Financial Closure,,,No,,,,,,,
